,Id,SalePrice
1071,2532,224394.75212380447
1072,2533,201278.24244226373
1073,2534,260192.17958020399
1074,2535,265765.19933823805
1075,2536,214463.76763646
1076,2537,267788.6178260088
1077,2538,193426.80707371183
1078,2539,195239.7254046568
1079,2540,189499.7280720223
1080,2541,186850.06077862918
1081,2542,168457.25328763065
1082,2543,128524.09809750755
1083,2544,109452.96913839494
1084,2545,139754.97805509326
1085,2546,135871.8268373644
1086,2547,153926.53190113185
1087,2548,171702.13482073892
1088,2549,162331.5353971826
1089,2550,591781.7990581217
1090,2551,141954.40843052004
1091,2552,150162.90665430206
1092,2553,48349.83743071016
1093,2554,90126.23299830397
1094,2555,114409.48552274852
1095,2556,93482.03506700479
1096,2557,112487.93897323961
1097,2558,177710.23101445296
1098,2559,137126.55284818925
1099,2560,159267.82958678404
1100,2561,154355.89587718167
1101,2562,136680.25124936912
1102,2563,141143.7537947062
1103,2564,190788.4933234272
1104,2565,155338.28871316637
1105,2566,144403.89022979687
1106,2567,120085.79256195086
1107,2568,205209.66532425655
1108,2569,209612.64691165456
1109,2570,122211.427007002
1110,2571,169293.38778201537
1111,2572,165789.2613773265
1112,2573,203231.8449615137
1113,2574,399459.125539095
1114,2575,139195.14727381148
1115,2576,135171.62034000485
1116,2577,165041.54482334366
1117,2578,88269.7748434241
1118,2579,30543.206362034012
1119,2580,98930.51000394438
1120,2581,103625.89838650232
1121,2582,116043.62592842845
1122,2583,268848.18841548346
1123,2584,180594.5163314542
1124,2585,198153.36151118405
1125,2586,223665.5123921979
1126,2587,213558.25506157288
1127,2588,136081.68314201466
1128,2589,154993.4236267438
1129,2590,220581.82557205364
1130,2591,240151.75842957458
1131,2592,219752.68011444298
1132,2593,278965.6306685608
1133,2594,187204.35402621765
1134,2595,237978.7904401096
1135,2596,303051.0460138875
1136,2597,215057.66874461682
1137,2598,288381.46076046966
1138,2599,377891.9778594463
1139,2600,113765.07654510206
1140,2601,152529.86663211486
1141,2602,69123.13391871042
1142,2603,83153.71849272521
1143,2604,71165.53458323334
1144,2605,60847.92578390073
1145,2606,140764.66193402623
1146,2607,249117.14675057417
1147,2608,200327.52885343877
1148,2609,169773.08312766015
1149,2610,109097.90850367339
1150,2611,125419.70830285248
1151,2612,160541.58643809558
1152,2613,130762.93801565227
1153,2614,114692.02013983291
1154,2615,164853.03241345932
1155,2616,160251.45654182704
1156,2617,200496.63557374926
1157,2618,271459.7740227721
1158,2619,209397.24473827225
1159,2620,193366.50796412985
1160,2621,178762.98218822127
1161,2622,188266.3733545975
1162,2623,239552.6273444298
1163,2624,308792.3712930498
1164,2625,236283.4125435993
1165,2626,175134.03617287872
1166,2627,156250.56859888084
1167,2628,457955.3754418007
1168,2629,483853.9480228119
1169,2630,375128.8919694958
1170,2631,436075.8451927805
1171,2632,395165.7472553102
1172,2633,296521.8563774468
1173,2634,403948.65445920674
1174,2635,154725.6993700431
1175,2636,181152.76372644072
1176,2637,228840.17006993628
1177,2638,269112.3556044828
1178,2639,185659.5947567326
1179,2640,156666.01987944648
1180,2641,95648.43206079624
1181,2642,184483.42577980412
1182,2643,113335.24393044811
1183,2644,119921.02237320281
1184,2645,111706.20586695397
1185,2646,98031.35177701854
1186,2647,106718.18344411849
1187,2648,131657.43147259223
1188,2649,155268.5982595727
1189,2650,127322.60153053544
1190,2651,145928.8734516994
1191,2652,369191.0771291279
1192,2653,231177.41102884393
1193,2654,256235.85837485307
1194,2655,402001.33257187123
1195,2656,323373.5124023374
1196,2657,351929.23696028616
1197,2658,317875.30168203823
1198,2659,321833.5318182792
1199,2660,358664.1078771808
1200,2661,341986.8513186668
1201,2662,375665.49661339354
1202,2663,262062.33141248
1203,2664,302335.7729597016
1204,2665,347765.98694219056
1205,2666,295534.00998721726
1206,2667,193311.7137116084
1207,2668,199928.01765783693
1208,2669,191177.87822210573
1209,2670,275345.99204717856
1210,2671,201101.42427078032
1211,2672,207310.49837706442
1212,2673,197779.31314423252
1213,2674,193273.78914595392
1214,2675,204759.55267100033
1215,2676,205346.22243324664
1216,2677,199375.68161271673
1217,2678,248244.61038814238
1218,2679,264456.49884540547
1219,2680,272606.2270341782
1220,2681,394516.80357726687
1221,2682,296513.6246278465
1222,2683,466811.55481870065
1223,2684,299581.9785048411
1224,2685,298062.60482512694
1225,2686,242247.58185749306
1226,2687,303823.1086500484
1227,2688,212566.88368032742
1228,2689,221795.97352553983
1229,2690,384541.23376328056
1230,2691,190812.9960441128
1231,2692,142958.74027841626
1232,2693,202439.585728227
1233,2694,142336.92328306215
1234,2695,196526.01702564288
1235,2696,183660.36565674757
1236,2697,173374.768401665
1237,2698,199237.87469755663
1238,2699,173569.55131483916
1239,2700,160907.80627317692
1240,2701,161694.4705334595
1241,2702,118054.8984620769
1242,2703,133192.7460550614
1243,2704,151002.89979195225
1244,2705,123493.8823786577
1245,2706,107543.76322917923
1246,2707,135767.88210048582
1247,2708,134373.8746648904
1248,2709,104791.93587752746
1249,2710,132985.24804011078
1250,2711,224458.15549550686
1251,2712,383181.61631595984
1252,2713,166795.38939180985
1253,2714,148003.70713255304
1254,2715,179083.65892842822
1255,2716,140464.88719941885
1256,2717,187804.16615081407
1257,2718,213698.70816741188
1258,2719,152556.73984746344
1259,2720,185729.82037178575
1260,2721,132793.3225771833
1261,2722,173321.02206757173
1262,2723,155322.43175701337
1263,2724,141999.08212643643
1264,2725,126206.43224682311
1265,2726,129031.13241904967
1266,2727,171133.9605244482
1267,2728,190997.83446394955
1268,2729,151099.28993474174
1269,2730,142719.08436947552
1270,2731,142550.04935906304
1271,2732,128910.57323194316
1272,2733,172974.85791356442
1273,2734,171882.23309957728
1274,2735,135430.0481971504
1275,2736,148122.80449933582
1276,2737,118603.38224136573
1277,2738,130169.30028926638
1278,2739,151212.4122523811
1279,2740,144397.48083208507
1280,2741,134155.22049170494
1281,2742,192181.2147982289
1282,2743,145187.91524138948
1283,2744,162352.24279564572
1284,2745,145304.95845566253
1285,2746,133222.57627676497
1286,2747,172922.8788997217
1287,2748,129245.84903947433
1288,2749,138590.44098285926
1289,2750,113206.6074819733
1290,2751,128614.80708556421
1291,2752,204190.85884316103
1292,2753,159578.63197236008
1293,2754,250973.74783458063
1294,2755,147222.41884070472
1295,2756,85243.14985956982
1296,2757,90414.55338391084
1297,2758,89486.03772470616
1298,2759,185147.0365875432
1299,2760,125209.26888475043
1300,2761,139452.02650727823
1301,2762,122651.4824164825
1302,2763,200903.42991837862
1303,2764,156650.94793847378
1304,2765,292130.67478073086
1305,2766,129242.7469861317
1306,2767,74643.5333343715
1307,2768,105141.08298602559
1308,2769,132692.68953005862
1309,2770,150964.05981285445
1310,2771,106648.53092392336
1311,2772,101122.12032221723
1312,2773,177657.32815692903
1313,2774,142433.7495334196
1314,2775,123136.51880178513
1315,2776,149200.26209643175
1316,2777,153174.42382579038
1317,2778,127429.84602304094
1318,2779,135211.33239630703
1319,2780,93703.16532618583
1320,2781,90487.15348294866
1321,2782,85691.05642991597
1322,2783,102155.56518733207
1323,2784,131377.1695666043
1324,2785,140709.20249974707
1325,2786,46503.51055140658
1326,2787,116855.72972990942
1327,2788,65691.06885486741
1328,2789,166933.08261148905
1329,2790,103997.42916344742
1330,2791,88627.6890982962
1331,2792,58747.71437247755
1332,2793,147208.51766059152
1333,2794,77255.40553572556
1334,2795,110107.5091148922
1335,2796,93650.81163815773
1336,2797,163407.80462652812
1337,2798,98471.8282967089
1338,2799,101745.4461326857
1339,2800,63802.93034904236
1340,2801,106630.93102225728
1341,2802,131736.89822619528
1342,2803,147666.51699699514
1343,2804,137086.33815664487
1344,2805,117026.07317707984
1345,2806,74523.51977053026
1346,2807,164045.0603991535
1347,2808,159459.01172752475
1348,2809,124696.19880753507
1349,2810,119314.11966896012
1350,2811,179854.00797879198
1351,2812,182058.72818792274
1352,2813,152246.1194434548
1353,2814,144662.73326702564
1354,2815,99830.09217641212
1355,2816,236722.76041017546
1356,2817,173087.73630092977
1357,2818,132413.27671165363
1358,2819,201303.8113030684
1359,2820,141848.18218322253
1360,2821,128345.50392179171
1361,2822,191260.53037357403
1362,2823,287025.74203166005
1363,2824,188460.72207545597
1364,2825,160843.60034875257
1365,2826,135922.43485616037
1366,2827,135712.64662012865
1367,2828,233537.59502768193
1368,2829,225781.34723154173
1369,2830,228366.56860260598
1370,2831,197044.75149137666
1371,2832,232481.92446558984
1372,2833,337708.02534301707
1373,2834,236894.10868501294
1374,2835,239969.75972579018
1375,2836,205058.04500545972
1376,2837,158197.01407046203
1377,2838,136485.35756902548
1378,2839,181289.37644728992
1379,2840,205210.2326987783
1380,2841,211574.95231261497
1381,2842,232823.7878875008
1382,2843,163265.68982763993
1383,2844,167744.3263203392
1384,2845,128153.98189419939
1385,2846,212720.4922650651
1386,2847,223856.98380394184
1387,2848,221226.1205757153
1388,2849,205514.2180421227
1389,2850,276683.62624854967
1390,2851,223162.3003027666
1391,2852,223769.70441255855
1392,2853,235173.9477254396
1393,2854,147216.04507650167
1394,2855,206734.8355951425
1395,2856,205280.8893456298
1396,2857,194788.72378044273
1397,2858,213711.6383504127
1398,2859,114196.59805678527
1399,2860,145156.95009429107
1400,2861,134054.99443427328
1401,2862,212119.75800551867
1402,2863,144615.39045774855
1403,2864,271411.3949776653
1404,2865,143872.11754525726
1405,2866,160938.8799017484
1406,2867,87879.95096843266
1407,2868,96747.09824902716
1408,2869,112966.50615214938
1409,2870,118726.26920808767
1410,2871,78530.37505026464
1411,2872,24481.56661263884
1412,2873,114271.0003587382
1413,2874,133528.82749321437
1414,2875,119722.98728480395
1415,2876,185823.10386719354
1416,2877,158544.05473010306
1417,2878,144048.95002778454
1418,2879,123843.79285365653
1419,2880,99711.28927520936
1420,2881,140807.130661504
1421,2882,180934.4824806458
1422,2883,195565.9828081306
1423,2884,187460.13493320922
1424,2885,175949.32205210716
1425,2886,226360.77588464037
1426,2887,115184.63065355917
1427,2888,148408.47955685706
1428,2889,47345.66414977133
1429,2890,77276.2483375909
1430,2891,134689.4483492805
1431,2892,27018.900017243228
1432,2893,86577.27349482845
1433,2894,5858.469253015137
1434,2895,346063.29555446934
1435,2896,283498.3667631815
1436,2897,237374.58782561697
1437,2898,142848.0201819103
1438,2899,236859.6436784387
1439,2900,160838.0280042178
1440,2901,249977.2330671743
1441,2902,178862.34600953566
1442,2903,316045.36566406395
1443,2904,355132.14071628125
1444,2905,73449.67292096713
1445,2906,207335.99741945704
1446,2907,112232.37603934311
1447,2908,126562.10528170814
1448,2909,141234.24030441558
1449,2910,63103.529770430985
1450,2911,66301.14736994039
1451,2912,162782.45480479853
1452,2913,60613.14197261106
1453,2914,50768.29251631051
1454,2915,66081.03148827457
1455,2916,65988.76503838222
1456,2917,157216.0771818517
1457,2918,111472.49591662218
1458,2919,234985.99120321526
